model_title;model_hash;r2;mae;rmse;accuracy;f1_score;roc_auc;irb_regr;irb_clas;irb_total
Prophetv2.3 (1.0,0.5,0.1,50,0.9,0.8);4c6d4698;-0,2041;9,7848;11,254;0,5085;0,5246;0,508;0,1636;0,9778;0,6114
