model_title;model_hash;r2;mae;rmse;accuracy;f1_score;roc_auc;irb_regr;irb_clas;irb_total
Prophetv2.3 (1.0,5.0,0.1,50,0.9,0.8) (YeoJohnson);cb551a50;-0,854;12,2682;13,965;0,5085;0,4528;0,5103;-0,1525;0,9358;0,4461
