model_title;model_hash;r2;mae;rmse;accuracy;f1_score;roc_auc;irb_regr;irb_clas;irb_total
Prophetv2.3 (0.8,10.0,0.1,50,0.95,0.8) (RetLog);76cd4146;0,7191;4,0153;5,4353;0,4483;0,4667;0,4476;0,849;0,8644;0,8575
