model_title;model_hash;r2;mae;rmse;accuracy;f1_score;roc_auc;irb_regr;irb_clas;irb_total
ARIMAv2.3 (1, 1, 0) (Log);550beaa9;0,8036;3,2332;4,5455;0,4068;0,4444;0,4057;1,0046;0,7968;0,8903
