model_title;model_hash;r2;mae;rmse;accuracy;f1_score;roc_auc;irb_regr;irb_clas;irb_total
ARIMAv2.3 (1, 1, 0) (YeoJohnson);fe8c7ca6;0,8038;3,2272;4,5426;0,4068;0,4444;0,4057;1,0055;0,7968;0,8907
