model_title;model_hash;r2;mae;rmse;accuracy;f1_score;roc_auc;irb_regr;irb_clas;irb_total
Prophetv2.3 (1.0,5.0,0.1,50,0.9,0.8) (YeoJohnson);cb551a50;-13,4188;37,2624;38,9449;0,4746;0,5634;0,4713;-5,4468;0,9554;-1,9256
