model_title;model_hash;r2;mae;rmse;accuracy;f1_score;roc_auc;irb_regr;irb_clas;irb_total
Prophetv2.3 (0.3,10.0,0.1,50,0.9,0.8) (Log);620aa0ec;-12,605;36,2462;37,8299;0,5085;0,6027;0,5046;-5,1103;1,0229;-1,737
