Configuración del modelo;Hash;R²;MAE;RMSE;Acc.;F1;ROC-AUC;IRB Regr.;IRB Clas.;IRB Total
SARIMAXv2.4 (1, 1, 1)(0, 0, 0, 5) (Log) (MinMax) + 36;addd358d;0,8538;3,4549;3,9215;0,7797;0,7797;0,7799;1,0568;1,4849;1,2923
SARIMAXv2.4 (0, 1, 0)(0, 0, 0, 5) (Log) + 3456;4ea98074;0,7714;4,1869;4,9034;0,8475;0,8615;0,846;0,8897;1,6215;1,2922
SARIMAXv2.4 (0, 1, 0)(0, 0, 0, 5) (Log) (MinMax) + 3456;9abb0515;0,7714;4,1869;4,9034;0,8475;0,8615;0,846;0,8897;1,6215;1,2922
SARIMAXv2.4 (0, 1, 0)(0, 0, 0, 5) (Log) (Standard) + 3456;20ad38fd;0,7714;4,1873;4,9037;0,8475;0,8615;0,846;0,8896;1,6215;1,2921
SARIMAXv2.4 (1, 1, 1)(0, 0, 0, 5) (Log) + 36;002f929d;0,8537;3,4566;3,9236;0,7797;0,7797;0,7799;1,0564;1,4849;1,2921
SARIMAXv2.4 (1, 1, 1)(0, 0, 0, 5) (Log) (Standard) + 36;b0ec4122;0,8534;3,4595;3,9276;0,7797;0,7797;0,7799;1,0556;1,4849;1,2917
SARIMAXv2.4 (3, 0, 1)(0, 0, 0, 5) (RetLog) (Standard) + 236;d3c4ba03;0,5439;6,3096;6,9264;0,9655;0,9677;0,9643;0,6173;1,8393;1,2894
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (RetLog) + 2;42bc60fd;0,6176;5,4315;6,3422;0,931;0,9355;0,9298;0,6959;1,7749;1,2894
SARIMAXv2.4 (1, 0, 1)(0, 0, 0, 5) (RetLog) (MinMax) + 356;42b2be10;0,8283;3,4332;4,2501;0,7931;0,7931;0,794;1,0183;1,511;1,2893
SARIMAXv2.4 (3, 0, 3)(0, 0, 0, 5) (RetLog) + 1236;a7e5e695;0,6306;5,7218;6,2327;0,931;0,9355;0,9298;0,6953;1,7749;1,2891
SARIMAXv2.4 (2, 0, 3)(1, 0, 0, 5) (RetLog) (Standard) + 23456;55aacf69;0,5388;6,2865;6,9645;0,9655;0,9677;0,9643;0,6146;1,8393;1,2882
SARIMAXv2.4 (2, 1, 0)(0, 0, 0, 5) (Log) (MinMax) + 3;46e9085b;0,8497;3,4814;3,9758;0,7797;0,7797;0,7799;1,0474;1,4849;1,288
SARIMAXv2.4 (2, 1, 0)(0, 0, 0, 5) (Log) + 3;5b6fe917;0,8497;3,4814;3,9758;0,7797;0,7797;0,7799;1,0474;1,4849;1,288
SARIMAXv2.4 (1, 1, 1)(0, 0, 0, 5) (Log) (Standard) + 3;f8d27f48;0,8485;3,4956;3,992;0,7797;0,7797;0,7799;1,0441;1,4849;1,2865
SARIMAXv2.4 (3, 0, 3)(0, 0, 0, 5) (RetLog) + 123;d9b23e7e;0,5827;6,0843;6,6249;0,9483;0,9508;0,9476;0,6497;1,807;1,2862
SARIMAXv2.4 (3, 0, 2)(0, 0, 0, 5) (RetLog) (Standard) + 2345;ce5d8305;0,5287;6,3503;7,0407;0,9655;0,9677;0,9643;0,6064;1,8393;1,2845
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (RetLog) + 2346;22b2b5f0;0,5277;6,3201;7,048;0,9655;0,9677;0,9643;0,6066;1,8393;1,2845
SARIMAXv2.4 (3, 0, 1)(0, 0, 0, 5) (RetLog) (Standard) + 25;0ac1c0e9;0,6146;5,7699;6,3666;0,931;0,9355;0,9298;0,682;1,7749;1,2831
SARIMAXv2.4 (2, 1, 0)(0, 0, 0, 5) (YeoJohnson) (Standard) + 3;b923ed7d;0,7982;3,8573;4,607;0,8136;0,8197;0,8132;0,9431;1,5528;1,2784
SARIMAXv2.4 (2, 1, 0)(0, 0, 0, 5) (YeoJohnson) + 3;aff21238;0,7982;3,8573;4,607;0,8136;0,8197;0,8132;0,9431;1,5528;1,2784
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (RetLog) + 23;bec9fb3d;0,5093;6,3925;7,1838;0,9655;0,9677;0,9643;0,5929;1,8393;1,2784
SARIMAXv2.4 (2, 1, 0)(0, 0, 0, 5) (YeoJohnson) (MinMax) + 3;30fbefef;0,7982;3,8573;4,607;0,8136;0,8197;0,8132;0,9431;1,5528;1,2784
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (RetLog) + 234;216b08d2;0,5094;6,4326;7,1836;0,9655;0,9677;0,9643;0,5919;1,8393;1,278
SARIMAXv2.4 (1, 0, 0)(0, 0, 0, 5) (RetLog) + 12346;e305f157;0,5633;6,3009;6,7775;0,9483;0,9508;0,9476;0,6303;1,807;1,2775
SARIMAXv2.4 (1, 0, 1)(0, 0, 1, 5) (RetLog) (MinMax) + 145;d682dfcd;0,6785;5,2602;5,8152;0,8966;0,9;0,8964;0,7493;1,7094;1,2774
SARIMAXv2.4 (1, 1, 0)(0, 0, 0, 5) (YeoJohnson) (MinMax) + 4;1509df47;0,7106;4,3804;5,5175;0,8644;0,875;0,8632;0,8185;1,6518;1,2768
SARIMAXv2.4 (1, 1, 0)(0, 0, 0, 5) (YeoJohnson) + 4;44ee4b0f;0,7106;4,3804;5,5175;0,8644;0,875;0,8632;0,8185;1,6518;1,2768
SARIMAXv2.4 (1, 1, 0)(0, 0, 0, 5) (YeoJohnson) (Standard) + 4;6835f587;0,7106;4,3804;5,5175;0,8644;0,875;0,8632;0,8185;1,6518;1,2768
SARIMAXv2.4 (3, 0, 3)(0, 0, 0, 5) (RetLog) (Standard) + 1235;f1ce9c89;0,5542;6,3136;6,8478;0,9483;0,9524;0,9464;0,6239;1,8072;1,2747
SARIMAXv2.4 (0, 1, 0)(0, 0, 0, 5) (Log) (MinMax) + 345;32f22d2f;0,7704;4,2201;4,9143;0,8305;0,8485;0,8287;0,8865;1,5914;1,2742
SARIMAXv2.4 (0, 1, 0)(0, 0, 0, 5) (Log) (Standard) + 345;1bc0174a;0,7704;4,2201;4,9143;0,8305;0,8485;0,8287;0,8865;1,5914;1,2742
SARIMAXv2.4 (0, 1, 0)(0, 0, 0, 5) (Log) + 345;9aa10318;0,7704;4,2201;4,9143;0,8305;0,8485;0,8287;0,8865;1,5914;1,2742
SARIMAXv2.4 (1, 0, 0)(0, 0, 0, 5) (RetLog) + 124;54c01797;0,5079;6,7465;7,1945;0,9655;0,9677;0,9643;0,583;1,8393;1,274
SARIMAXv2.4 (1, 0, 0)(0, 0, 0, 5) (RetLog) + 1234;5da0af75;0,5493;6,3947;6,8847;0,9483;0,9508;0,9476;0,6185;1,807;1,2722
SARIMAXv2.4 (2, 0, 3)(0, 0, 0, 5) (RetLog) (Standard) + 235;271f4935;0,4931;6,617;7,3019;0,9655;0,9677;0,9643;0,577;1,8393;1,2713
SARIMAXv2.4 (2, 0, 3)(1, 0, 0, 5) (RetLog) (Standard) + 2356;8c125885;0,5388;6,3084;6,965;0,9483;0,9524;0,9464;0,614;1,8072;1,2702
SARIMAXv2.4 (2, 0, 0)(0, 0, 0, 5) (RetLog) + 35;a3ae5c77;0,7806;3,8315;4,8038;0,8103;0,8254;0,8083;0,9242;1,551;1,2689
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (RetLog) + 236;1883163b;0,5305;6,2621;7,0275;0,9483;0,9524;0,9464;0,6099;1,8072;1,2684
SARIMAXv2.4 (1, 0, 1)(1, 0, 1, 5) (RetLog) (MinMax) + 1456;98a337cc;0,7212;4,8413;5,4151;0,8621;0,8621;0,8631;0,8043;1,6424;1,2652
SARIMAXv2.4 (3, 0, 3)(0, 0, 0, 5) (RetLog) (Standard) + 12356;b5a817f1;0,5749;6,1811;6,6866;0,931;0,9355;0,9298;0,6415;1,7749;1,2649
SARIMAXv2.4 (2, 1, 0)(0, 0, 0, 5) (YeoJohnson) + 35;81504139;0,7814;4,0037;4,7953;0,8136;0,8197;0,8132;0,9128;1,5528;1,2648
SARIMAXv2.4 (2, 1, 0)(0, 0, 0, 5) (YeoJohnson) (MinMax) + 35;a221e39a;0,7814;4,0036;4,7952;0,8136;0,8197;0,8132;0,9128;1,5528;1,2648
SARIMAXv2.4 (3, 0, 2)(0, 0, 0, 5) (RetLog) (Standard) + 2456;73164b22;0,5254;6,469;7,0649;0,9483;0,9524;0,9464;0,6011;1,8072;1,2644
SARIMAXv2.4 (2, 1, 0)(0, 0, 0, 5) (YeoJohnson) (Standard) + 35;cd79280c;0,7809;4,0105;4,8006;0,8136;0,8197;0,8132;0,9117;1,5528;1,2643
SARIMAXv2.4 (3, 0, 2)(0, 0, 0, 5) (RetLog) (Standard) + 245;57bb5d8b;0,5243;6,4547;7,0731;0,9483;0,9524;0,9464;0,6008;1,8072;1,2643
SARIMAXv2.4 (1, 1, 0)(0, 0, 0, 5) (YeoJohnson) (MinMax) + 456;6b154495;0,647;4,8682;6,0936;0,8814;0,8923;0,8799;0,7412;1,6841;1,2598
SARIMAXv2.4 (1, 1, 0)(0, 0, 0, 5) (YeoJohnson) (Standard) + 456;bdaed60a;0,647;4,8682;6,0936;0,8814;0,8923;0,8799;0,7412;1,6841;1,2598
SARIMAXv2.4 (1, 1, 0)(0, 0, 0, 5) (YeoJohnson) + 456;7c9a713f;0,647;4,8681;6,0936;0,8814;0,8923;0,8799;0,7412;1,6841;1,2598
SARIMAXv2.4 (2, 0, 0)(0, 0, 0, 5) (RetLog) (Standard) + 35;a0ca642b;0,7696;3,9622;4,9224;0,8103;0,8254;0,8083;0,9026;1,551;1,2592
SARIMAXv2.4 (1, 1, 0)(0, 0, 0, 5) (YeoJohnson) + 46;ad26e13b;0,7068;4,4309;5,5531;0,8475;0,8615;0,846;0,8123;1,6215;1,2574
SARIMAXv2.4 (1, 1, 0)(0, 0, 0, 5) (YeoJohnson) (Standard) + 46;96efbaa3;0,7068;4,4309;5,5531;0,8475;0,8615;0,846;0,8123;1,6215;1,2574
SARIMAXv2.4 (1, 1, 0)(0, 0, 0, 5) (YeoJohnson) (MinMax) + 46;7fdf89f9;0,7068;4,4309;5,5531;0,8475;0,8615;0,846;0,8123;1,6215;1,2574
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (RetLog) + 246;99e43270;0,4444;6,9223;7,6441;0,9655;0,9677;0,9643;0,5404;1,8393;1,2548
SARIMAXv2.4 (2, 1, 0)(0, 0, 0, 5) (YeoJohnson) + 356;0129af61;0,7884;3,9326;4,7181;0,7966;0,8065;0,796;0,9258;1,5226;1,254
SARIMAXv2.4 (2, 1, 0)(0, 0, 0, 5) (YeoJohnson) (Standard) + 356;26a43200;0,7883;3,9337;4,7185;0,7966;0,8065;0,796;0,9256;1,5226;1,254
SARIMAXv2.4 (2, 1, 0)(0, 0, 0, 5) (YeoJohnson) (MinMax) + 356;3c094b9f;0,788;3,9384;4,7221;0,7966;0,8065;0,796;0,9249;1,5226;1,2537
SARIMAXv2.4 (0, 1, 0)(0, 0, 0, 5) (Log) (MinMax) + 346;1d9b389c;0,7033;4,6159;5,5867;0,8475;0,8615;0,846;0,7993;1,6215;1,2515
SARIMAXv2.4 (0, 1, 0)(0, 0, 0, 5) (Log) + 346;01ae9d76;0,7033;4,6161;5,5869;0,8475;0,8615;0,846;0,7993;1,6215;1,2515
SARIMAXv2.4 (0, 1, 0)(0, 0, 0, 5) (Log) (Standard) + 346;82a7dc8f;0,7032;4,6167;5,5872;0,8475;0,8615;0,846;0,7992;1,6215;1,2515
SARIMAXv2.4 (2, 1, 0)(0, 0, 0, 5) (YeoJohnson) (Standard) + 36;ab029bc6;0,8046;3,7941;4,5338;0,7797;0,7869;0,7793;0,9557;1,4889;1,249
SARIMAXv2.4 (2, 1, 0)(0, 0, 0, 5) (YeoJohnson) (MinMax) + 36;247aeea9;0,8044;3,7985;4,5356;0,7797;0,7869;0,7793;0,9552;1,4889;1,2488
SARIMAXv2.4 (2, 1, 0)(0, 0, 0, 5) (YeoJohnson) + 36;f0d15e4b;0,8044;3,7985;4,5355;0,7797;0,7869;0,7793;0,9552;1,4889;1,2488
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (RetLog) + 24;a0313a61;0,4202;7,0568;7,8089;0,9655;0,9677;0,9643;0,5232;1,8393;1,247
SARIMAXv2.4 (1, 0, 0)(0, 0, 0, 5) (RetLog) + 1246;c38d5227;0,5285;6,6153;7,042;0,931;0,9355;0,9298;0,5993;1,7749;1,2459
SARIMAXv2.4 (1, 0, 0)(0, 0, 0, 5) (RetLog) + 45;a8b10952;0,6446;4,9269;6,1138;0,8621;0,8788;0,8583;0,7367;1,6494;1,2387
SARIMAXv2.4 (3, 1, 0)(0, 0, 1, 5) (Standard) + 4;95b8c6c5;0,6101;5,5198;6,4038;0,8814;0,8923;0,8799;0,6873;1,6841;1,2356
SARIMAXv2.4 (1, 0, 0)(0, 0, 0, 5) (RetLog) + 456;0b9d860f;0,6689;4,7177;5,9013;0,8448;0,8657;0,8405;0,7655;1,6187;1,2348
SARIMAXv2.4 (3, 1, 0)(0, 0, 1, 5) + 4;9aec4b53;0,6079;5,5359;6,4224;0,8814;0,8923;0,8799;0,6851;1,6841;1,2346
SARIMAXv2.4 (3, 1, 0)(0, 0, 1, 5) + 46;39369589;0,6058;5,5521;6,4396;0,8814;0,8923;0,8799;0,6831;1,6841;1,2336
SARIMAXv2.4 (0, 1, 0)(0, 0, 0, 5) (Log) (Standard) + 34;ccd5caeb;0,7019;4,6624;5,5993;0,8305;0,8485;0,8287;0,7958;1,5914;1,2333
SARIMAXv2.4 (0, 1, 0)(0, 0, 0, 5) (Log) (MinMax) + 34;ae3303ea;0,7019;4,6624;5,5993;0,8305;0,8485;0,8287;0,7958;1,5914;1,2333
SARIMAXv2.4 (0, 1, 0)(0, 0, 0, 5) (Log) + 34;c01db1d2;0,7019;4,6624;5,5993;0,8305;0,8485;0,8287;0,7958;1,5914;1,2333
SARIMAXv2.4 (0, 1, 1)(0, 0, 0, 5) (YeoJohnson) (Standard) + 45;a23d9284;0,6515;4,8058;6,0549;0,8475;0,8615;0,846;0,7475;1,6215;1,2282
SARIMAXv2.4 (1, 1, 0)(0, 0, 0, 5) (YeoJohnson) (MinMax) + 45;4e1fb146;0,6516;4,805;6,0541;0,8475;0,8615;0,846;0,7477;1,6215;1,2282
SARIMAXv2.4 (1, 1, 0)(0, 0, 0, 5) (YeoJohnson) + 45;dce87c79;0,6515;4,8051;6,0542;0,8475;0,8615;0,846;0,7476;1,6215;1,2282
SARIMAXv2.4 (1, 0, 0)(0, 0, 0, 5) (RetLog) (Standard) + 45;81b39d9f;0,6077;5,2286;6,4235;0,8621;0,8788;0,8583;0,6967;1,6494;1,2207
SARIMAXv2.4 (3, 1, 0)(0, 0, 1, 5) (Standard) + 46;9bab4ce8;0,6117;5,5089;6,3912;0,8644;0,8788;0,8626;0,6888;1,6537;1,2195
SARIMAXv2.4 (1, 0, 1)(0, 0, 0, 5) (RetLog) (Standard) + 36;42875832;0,7181;4,5445;5,4453;0,8103;0,8197;0,8095;0,8162;1,5483;1,2189
SARIMAXv2.4 (3, 1, 0)(0, 0, 1, 5) (MinMax) + 4;b61a07e9;0,6123;5,5059;6,3864;0,8644;0,875;0,8632;0,6894;1,6518;1,2187
SARIMAXv2.4 (3, 1, 0)(0, 0, 1, 5) (Standard) + 45;745d49f8;0,6121;5,5268;6,3876;0,8644;0,871;0,8638;0,6885;1,6498;1,2172
SARIMAXv2.4 (1, 0, 0)(0, 0, 0, 5) (RetLog) (Standard) + 456;5a7007cd;0,6332;5,0227;6,2115;0,8448;0,8657;0,8405;0,7238;1,6187;1,216
SARIMAXv2.4 (3, 1, 0)(0, 0, 1, 5) (Standard) + 456;764a97fd;0,6084;5,5458;6,4179;0,8644;0,871;0,8638;0,6852;1,6498;1,2157
SARIMAXv2.4 (3, 1, 0)(0, 0, 1, 5) (MinMax) + 456;24474a2f;0,596;5,6216;6,519;0,8644;0,871;0,8638;0,6737;1,6498;1,2105
SARIMAXv2.4 (3, 1, 0)(0, 0, 1, 5) (MinMax) + 45;2e7b8d8d;0,5941;5,6316;6,5341;0,8644;0,871;0,8638;0,6721;1,6498;1,2098
SARIMAXv2.4 (3, 1, 0)(0, 0, 1, 5) + 45;febb2f87;0,5891;5,6678;6,5746;0,8644;0,871;0,8638;0,6673;1,6498;1,2077
SARIMAXv2.4 (3, 1, 0)(0, 0, 1, 5) + 456;24bccbe3;0,5829;5,7055;6,6234;0,8644;0,871;0,8638;0,6618;1,6498;1,2052
SARIMAXv2.4 (0, 0, 1)(0, 0, 0, 5) (RetLog) (MinMax) + 345;c0da621a;0,7309;4,0229;5,3201;0,7759;0,7937;0,7738;0,8593;1,487;1,2046
SARIMAXv2.4 (3, 1, 0)(0, 0, 1, 5) (MinMax) + 46;a76e43fd;0,6152;5,4847;6,3622;0,8475;0,8615;0,846;0,6922;1,6215;1,2033
SARIMAXv2.4 (2, 0, 0)(0, 0, 0, 5) (RetLog) (Standard) + 3;ee948ee1;0,6811;4,8833;5,7913;0,8103;0,8254;0,8083;0,7676;1,551;1,1985
SARIMAXv2.4 (2, 0, 3)(2, 0, 1, 5) (YeoJohnson) (Standard) + 2;5aa308cc;0,4838;6,7105;7,3685;0,8983;0,9032;0,8977;0,569;1,7133;1,1984
SARIMAXv2.4 (2, 0, 0)(0, 0, 0, 5) (RetLog) + 346;468161a0;0,5693;5,3666;6,7307;0,8448;0,8615;0,8417;0,6647;1,617;1,1884
SARIMAXv2.4 (1, 0, 0)(0, 0, 0, 5) (RetLog) (Standard) + 46;205cf95e;0,5568;5,6165;6,8275;0,8448;0,8657;0,8405;0,6472;1,6187;1,1815
SARIMAXv2.4 (2, 0, 0)(0, 0, 0, 5) (RetLog) (MinMax) + 35;e2fcdfed;0,7921;3,8494;4,6759;0,7241;0,7241;0,725;0,9363;1,3796;1,1801
SARIMAXv2.4 (1, 0, 0)(0, 0, 0, 5) (RetLog) (MinMax) + 456;7065f0fb;0,5612;5,772;6,7933;0,8448;0,8571;0,8429;0,6449;1,6151;1,1785
SARIMAXv2.4 (2, 0, 0)(0, 0, 0, 5) (RetLog) + 34;c8903256;0,5401;5,5734;6,9551;0,8448;0,8615;0,8417;0,6378;1,617;1,1763
SARIMAXv2.4 (1, 0, 1)(1, 0, 0, 5) (RetLog) (MinMax) + 16;38af175e;0,7613;3,9549;5,0109;0,7241;0,75;0,7214;0,8942;1,393;1,1685
SARIMAXv2.4 (1, 0, 0)(0, 0, 0, 5) (RetLog) (Standard) + 4;c18ae4a0;0,5213;5,8655;7,0954;0,8448;0,8657;0,8405;0,6159;1,6187;1,1674
SARIMAXv2.4 (0, 1, 0)(0, 0, 0, 5) (YeoJohnson) (MinMax) + 3456;8a369c03;0,5968;5,2379;6,5123;0,8136;0,8308;0,8121;0,6886;1,5588;1,1672
SARIMAXv2.4 (0, 1, 0)(0, 0, 0, 5) (YeoJohnson) + 3456;05ccd7b8;0,5968;5,2382;6,5127;0,8136;0,8308;0,8121;0,6885;1,5588;1,1672
SARIMAXv2.4 (0, 1, 1)(0, 0, 0, 5) (YeoJohnson) (Standard) + 3456;6328a187;0,595;5,249;6,5267;0,8136;0,8308;0,8121;0,6869;1,5588;1,1664
SARIMAXv2.4 (0, 1, 0)(0, 0, 0, 5) (YeoJohnson) (Standard) + 34;b39d2e97;0,5436;5,5466;6,9286;0,8305;0,8438;0,8293;0,641;1,5889;1,1623
SARIMAXv2.4 (0, 1, 0)(0, 0, 0, 5) (YeoJohnson) (MinMax) + 34;41ab4af4;0,5436;5,5467;6,9287;0,8305;0,8438;0,8293;0,641;1,5889;1,1623
SARIMAXv2.4 (0, 1, 0)(0, 0, 0, 5) (YeoJohnson) + 34;23f26d5a;0,5436;5,5467;6,9288;0,8305;0,8438;0,8293;0,641;1,5889;1,1623
SARIMAXv2.4 (0, 1, 1)(0, 0, 0, 5) (YeoJohnson) (Standard) + 345;6656606d;0,5854;5,3225;6,604;0,8136;0,8308;0,8121;0,6773;1,5588;1,1621
SARIMAXv2.4 (1, 1, 0)(0, 0, 0, 5) (YeoJohnson) + 345;1d215b5a;0,5854;5,3227;6,6043;0,8136;0,8308;0,8121;0,6773;1,5588;1,1621
SARIMAXv2.4 (1, 1, 0)(0, 0, 0, 5) (YeoJohnson) (MinMax) + 345;8e24ddc9;0,5854;5,3227;6,6043;0,8136;0,8308;0,8121;0,6773;1,5588;1,1621
SARIMAXv2.4 (0, 1, 0)(0, 0, 0, 5) (YeoJohnson) (Standard) + 346;65d07629;0,5541;5,4738;6,8487;0,7966;0,8182;0,7948;0,6505;1,529;1,1337
SARIMAXv2.4 (0, 1, 0)(0, 0, 0, 5) (YeoJohnson) + 346;c1c57a30;0,5541;5,4733;6,8484;0,7966;0,8182;0,7948;0,6506;1,529;1,1337
SARIMAXv2.4 (0, 1, 0)(0, 0, 0, 5) (YeoJohnson) (MinMax) + 346;17a3fc65;0,5541;5,4733;6,8483;0,7966;0,8182;0,7948;0,6506;1,529;1,1337
SARIMAXv2.4 (1, 0, 1)(1, 0, 0, 5) (RetLog) (MinMax) + 1256;221eee5a;0,2558;7,965;8,8471;0,8793;0,8852;0,8786;0,415;1,6777;1,1095
SARIMAXv2.4 (0, 0, 1)(0, 0, 1, 5) (RetLog) (MinMax) + 12356;83c881fb;0,1882;8,523;9,2402;0,8966;0,9;0,8964;0,3709;1,7094;1,1071
SARIMAXv2.4 (1, 0, 0)(1, 0, 0, 5) (RetLog) (MinMax) + 123456;157527fa;0,082;9,1265;9,8262;0,9138;0,918;0,9131;0,3089;1,7423;1,0973
SARIMAXv2.4 (0, 0, 1)(0, 0, 1, 5) (RetLog) (MinMax) + 12456;0c2e5ebf;0,0614;9,2556;9,9357;0,9138;0,918;0,9131;0,297;1,7423;1,092
SARIMAXv2.4 (1, 1, 0)(0, 0, 0, 5) (Log) + 5;1c024f8a;0,4511;6,4919;7,5988;0,7966;0,8125;0,7954;0,5548;1,5259;1,0889
SARIMAXv2.4 (1, 1, 0)(0, 0, 0, 5) (Log) (MinMax) + 5;3f8076a0;0,4511;6,4919;7,5988;0,7966;0,8125;0,7954;0,5548;1,5259;1,0889
SARIMAXv2.4 (1, 1, 0)(0, 0, 0, 5) (Log) (Standard) + 5;895c4bb6;0,4505;6,4941;7,6029;0,7966;0,8125;0,7954;0,5544;1,5259;1,0887
SARIMAXv2.4 (2, 1, 0)(0, 0, 0, 5) (Log) (MinMax) + 56;c4318b13;0,489;6,1502;7,3312;0,7797;0,8;0,7782;0,5871;1,4961;1,0871
SARIMAXv2.4 (2, 1, 0)(0, 0, 0, 5) (Log) (Standard) + 56;16204b7c;0,4887;6,1614;7,3341;0,7797;0,8;0,7782;0,5865;1,4961;1,0868
SARIMAXv2.4 (1, 0, 3)(1, 0, 0, 5) (RetLog) (MinMax) + 156;2ba72e5b;0,4935;6,0379;7,299;0,7759;0,7937;0,7738;0,5932;1,487;1,0848
SARIMAXv2.4 (1, 1, 0)(0, 0, 0, 5) (Log) + 56;0a86cac1;0,4812;6,2363;7,3873;0,7797;0,8;0,7782;0,5798;1,4961;1,0838
SARIMAXv2.4 (0, 0, 1)(2, 0, 0, 5) (RetLog) (MinMax) + 1235;862505a4;0,1539;8,6606;9,4333;0,8793;0,8852;0,8786;0,3514;1,6777;1,0808
SARIMAXv2.4 (0, 0, 1)(0, 0, 0, 5) (RetLog) (MinMax) + 1245;14dd559a;0,0145;9,45;10,1809;0,9138;0,918;0,9131;0,2716;1,7423;1,0805
SARIMAXv2.4 (0, 0, 1)(0, 0, 2, 5) (RetLog) (MinMax) + 2356;e1dbee74;0,0676;9,1104;9,9027;0,8966;0,9032;0,8952;0,302;1,7106;1,0767
SARIMAXv2.4 (0, 0, 1)(0, 0, 1, 5) (RetLog) (MinMax) + 12345;1840d81e;0,0662;9,1852;9,9104;0,8966;0,9032;0,8952;0,3003;1,7106;1,076
SARIMAXv2.4 (1, 1, 0)(1, 0, 0, 5) (YeoJohnson) (MinMax) + 5;86d92b20;0,4012;6,6356;7,9367;0,7966;0,8125;0,7954;0,5221;1,5259;1,0742
SARIMAXv2.4 (1, 1, 0)(0, 0, 0, 5) (YeoJohnson) (MinMax) + 56;fe379a91;0,4165;6,5473;7,8346;0,7797;0,806;0,7776;0,5331;1,4994;1,0646
SARIMAXv2.4 (1, 1, 0)(0, 0, 0, 5) (YeoJohnson) + 56;b7bbf84e;0,4165;6,5473;7,8346;0,7797;0,806;0,7776;0,5331;1,4994;1,0646
SARIMAXv2.4 (1, 1, 0)(0, 0, 0, 5) (YeoJohnson) (Standard) + 56;b7aa8b2c;0,4146;6,5537;7,8469;0,7797;0,806;0,7776;0,5319;1,4994;1,064
SARIMAXv2.4 (3, 1, 0)(0, 0, 1, 5) (MinMax) + 36;d9bf3077;0,0544;8,5818;9,9733;0,8814;0,8889;0,8805;0,3029;1,6824;1,0616
SARIMAXv2.4 (2, 0, 0)(0, 0, 0, 5) (RetLog) + 3;818019;0,2955;7,1224;8,6082;0,8103;0,8197;0,8095;0,4524;1,5483;1,0552
SARIMAXv2.4 (1, 1, 0)(1, 0, 0, 5) (YeoJohnson) (Standard) + 5;57fdc1f0;0,3978;6,6488;7,9588;0,7797;0,7937;0,7787;0,5199;1,4927;1,0549
SARIMAXv2.4 (1, 1, 0)(1, 0, 0, 5) (YeoJohnson) + 5;6e8795db;0,3975;6,6494;7,9607;0,7797;0,7937;0,7787;0,5197;1,4927;1,0548
SARIMAXv2.4 (1, 0, 1)(0, 0, 0, 5) (RetLog) + 36;ed66c083;0,3451;6,8369;8,2995;0,7931;0,8;0,7929;0,4858;1,5144;1,0515
SARIMAXv2.4 (0, 0, 1)(0, 0, 0, 5) (RetLog) (MinMax) + 125;c987c22c;0,2194;8,1164;9,0612;0,8276;0,8485;0,8238;0,3934;1,5863;1,0495
SARIMAXv2.4 (0, 0, 1)(0, 0, 1, 5) (RetLog) (MinMax) + 235;1d1d3cbd;-0,0489;9,6304;10,5033;0,8966;0,9032;0,8952;0,2388;1,7106;1,0483
SARIMAXv2.4 (1, 1, 2)(0, 0, 1, 5) + 35;5bff58b7;-0,0037;8,8156;10,2751;0,8814;0,8889;0,8805;0,2711;1,6824;1,0474
SARIMAXv2.4 (1, 1, 2)(0, 0, 1, 5) (Standard) + 356;b53d47c6;-0,0133;8,8432;10,3242;0,8814;0,8889;0,8805;0,2661;1,6824;1,0451
SARIMAXv2.4 (1, 1, 2)(1, 0, 0, 5) + 356;10bf53d6;-0,016;8,8685;10,3378;0,8814;0,8889;0,8805;0,2644;1,6824;1,0443
SARIMAXv2.4 (1, 1, 2)(0, 0, 1, 5) (MinMax) + 3;0a7ffcb0;0,0469;8,603;10,0126;0,8644;0,875;0,8632;0,2989;1,6518;1,043
SARIMAXv2.4 (1, 1, 2)(1, 0, 0, 5) (MinMax) + 356;00767eb3;-0,0263;8,913;10,3903;0,8814;0,8889;0,8805;0,2588;1,6824;1,0418
SARIMAXv2.4 (0, 0, 1)(0, 0, 1, 5) (RetLog) (MinMax) + 146;5d180a16;0,1993;8,6879;9,177;0,8276;0,8333;0,8274;0,3741;1,5794;1,037
SARIMAXv2.4 (3, 1, 0)(2, 0, 2, 5) (Standard) + 36;15d8286e;0,0234;8,7418;10,1356;0,8644;0,875;0,8632;0,2854;1,6518;1,0369
SARIMAXv2.4 (1, 1, 2)(0, 0, 1, 5) (MinMax) + 3456;4650488a;0,1168;8,3099;9,6387;0,8305;0,8485;0,8287;0,338;1,5914;1,0274
SARIMAXv2.4 (1, 1, 2)(0, 0, 1, 5) (Standard) + 35;78df7413;-0,0178;8,8748;10,3472;0,8644;0,871;0,8638;0,2635;1,6498;1,0259
